Election Date,Election Type,Parliament,Province,Riding,Last Name,First Name,Gender,Occupation,Party,Votes,Votes (%),Elected,lat,lon
2004-06-28,Gen,38,Quebec,matapédia,Côté,Jean-Guy,,composer,New Democratic Party,1581,4.99,0,48.4079152,-67.1141862
2004-06-28,Gen,38,Quebec,matapédia,Deville,Nicolas,,teacher,Green Party of Canada,585,1.85,0,48.4079152,-67.1141862
2004-06-28,Gen,38,Quebec,mégantic,Boulianne,Marc,,retired,Bloc Québécois,19264,44.74,1,45.4494818,-71.1521666374926
2004-06-28,Gen,38,Quebec,mégantic,Binet,Gérard,M,business person,Liberal,15778,36.65,0,45.4494818,-71.1521666374926
2004-06-28,Gen,38,Quebec,mégantic,Mailly,Yves,,paralegal,Conservative Party of Canada,4916,11.42,0,45.4494818,-71.1521666374926
2004-06-28,Gen,38,Quebec,mégantic,Côté,Alexandre,,security officer,New Democratic Party,1608,3.73,0,45.4494818,-71.1521666374926
2004-06-28,Gen,38,Quebec,mégantic,Vézina,Bruno,,silviculture worker,Green Party of Canada,1489,3.46,0,45.4494818,-71.1521666374926
2004-06-28,Gen,38,Quebec,montcalm,Gaudet,Roger,M,parliamentarian,Bloc Québécois,34383,71.24,1,45.9235706,-73.6530537
2004-06-28,Gen,38,Quebec,montcalm,Brazeau,Daniel,,business person,Liberal,7915,16.4,0,45.9235706,-73.6530537
2004-06-28,Gen,38,Quebec,montcalm,Paulette,Michel,,business person,Conservative Party of Canada,2831,5.87,0,45.9235706,-73.6530537
2004-06-28,Gen,38,Quebec,montcalm,Bellemare,Serge,,teacher,Green Party of Canada,1606,3.33,0,45.9235706,-73.6530537
2004-06-28,Gen,38,Quebec,montcalm,Rivest,François,,student,New Democratic Party,1531,3.17,0,45.9235706,-73.6530537
2004-06-28,Gen,38,Quebec,mount royal,Cotler,Irwin,M,professor/lawyer,Liberal,28670,75.68,1,45.5086157,-73.5903112
2004-06-28,Gen,38,Quebec,mount royal,Fireman,Matthew,,senior strategy analyst,Conservative Party of Canada,3271,8.63,0,45.5086157,-73.5903112
2004-06-28,Gen,38,Quebec,mount royal,Gagnon,Vincent,,teacher,Bloc Québécois,2636,6.96,0,45.5086157,-73.5903112
2004-06-28,Gen,38,Quebec,mount royal,Beaudet,Sébastien,,student,New Democratic Party,1859,4.91,0,45.5086157,-73.5903112
2004-06-28,Gen,38,Quebec,mount royal,Sommerfeld,Adam,,student,Green Party of Canada,1046,2.76,0,45.5086157,-73.5903112
2004-06-28,Gen,38,Quebec,mount royal,Greenblatt,Adam,,sales representative,Marijuana Party,308,0.81,0,45.5086157,-73.5903112
2004-06-28,Gen,38,Quebec,mount royal,Johnston,Diane,F,secretary,Marxist-Leninist Party,94,0.25,0,45.5086157,-73.5903112
2004-06-28,Gen,38,Quebec,notre-dame-de-grâce,Jennings,Marlene,F,parliamentarian/lawyer,Liberal,23552,53.2,1,45.4679674,-73.6289223
2004-06-28,Gen,38,Quebec,notre-dame-de-grâce,Chartre,Jean-Philippe,,student,Bloc Québécois,9736,21.99,0,45.4679674,-73.6289223
2004-06-28,Gen,38,Quebec,notre-dame-de-grâce,McCullock,William,,certified management accountant,Conservative Party of Canada,4526,10.22,0,45.4679674,-73.6289223
2004-06-28,Gen,38,Quebec,notre-dame-de-grâce,Chávez,Maria Pia,F,teacher,New Democratic Party,3513,7.93,0,45.4679674,-73.6289223
2004-06-28,Gen,38,Quebec,notre-dame-de-grâce,Gal,Jessica,F,musician,Green Party of Canada,2214,5,0,45.4679674,-73.6289223
2004-06-28,Gen,38,Quebec,notre-dame-de-grâce,Dell,Jay,,self-employed,Marijuana Party,479,1.08,0,45.4679674,-73.6289223
2004-06-28,Gen,38,Quebec,notre-dame-de-grâce,Wertheimer,Earl,,computer consultant,Libertarian Party of Canada,165,0.37,0,45.4679674,-73.6289223
2004-06-28,Gen,38,Quebec,notre-dame-de-grâce,Hoffman,Rachel,F,graphic designer,Marxist-Leninist Party,88,0.2,0,45.4679674,-73.6289223
2004-06-28,Gen,38,Quebec,nunavik,Lévesque,Yvon,,electrician,Bloc Québécois,12578,45.23,1,59.0281257,-72.4341637
2004-06-28,Gen,38,Quebec,nunavik,St-Julien,Guy,M,human resources director,Liberal,12006,43.17,0,59.0281257,-72.4341637
2004-06-28,Gen,38,Quebec,nunavik,Dionne,François,,accountant,Conservative Party of Canada,1265,4.55,0,59.0281257,-72.4341637
2004-06-28,Gen,38,Quebec,nunavik,Corbeil,Pierre,,advertising,New Democratic Party,1097,3.94,0,59.0281257,-72.4341637
2004-06-28,Gen,38,Quebec,nunavik,Fournier,Martin,,student,Green Party of Canada,862,3.1,0,59.0281257,-72.4341637
2004-06-28,Gen,38,Quebec,outremont,Lapierre,Jean,M,lawyer/communicator,Liberal,15675,40.94,1,45.5186167,-73.6068856
2004-06-28,Gen,38,Quebec,outremont,Rebello,François,,consultant,Bloc Québécois,12730,33.25,0,45.5186167,-73.6068856
2004-06-28,Gen,38,Quebec,outremont,Aktouf,Omar,,professor,New Democratic Party,5382,14.06,0,45.5186167,-73.6068856
2004-06-28,Gen,38,Quebec,outremont,Rousseau,Marc,,banker,Conservative Party of Canada,2284,5.97,0,45.5186167,-73.6068856
2004-06-28,Gen,38,Quebec,outremont,Perceval-Maxwell,Shaun,,professor,Green Party of Canada,1643,4.29,0,45.5186167,-73.6068856
2004-06-28,Gen,38,Quebec,outremont,Lacombe,Yan,,,Marijuana Party,452,1.18,0,45.5186167,-73.6068856
2004-06-28,Gen,38,Quebec,outremont,Sullivan,Linda,F,student,Marxist-Leninist Party,120,0.31,0,45.5186167,-73.6068856
2004-06-28,Gen,38,Quebec,papineau,Pettigrew,Pierre,M,consultant,Liberal,16892,41.1,1,45.852553,-75.1414806
2004-06-28,Gen,38,Quebec,papineau,Carrière,Martine,F,student,Bloc Québécois,16424,39.96,0,45.852553,-75.1414806
2004-06-28,Gen,38,Quebec,papineau,Frappier,André,,postal carrier,New Democratic Party,3603,8.77,0,45.852553,-75.1414806
2004-06-28,Gen,38,Quebec,papineau,Sarker,Mustaque,,accountant,Conservative Party of Canada,1961,4.77,0,45.852553,-75.1414806
2004-06-28,Gen,38,Quebec,papineau,Jastrzebski,Adam,,products head,Green Party of Canada,1058,2.57,0,45.852553,-75.1414806
2004-06-28,Gen,38,Quebec,papineau,Dusablon-Pelletier,Christelle,F,activist,Marijuana Party,490,1.19,0,45.852553,-75.1414806
2004-06-28,Gen,38,Quebec,papineau,Parizeau,André,,journalist,Communist Party of Canada,252,0.61,0,45.852553,-75.1414806
2004-06-28,Gen,38,Quebec,papineau,Garoufalis,Jimmy,,customer service representative,Independent,250,0.61,0,45.852553,-75.1414806
2004-06-28,Gen,38,Quebec,papineau,Macrisopoulos,Peter,,painter,Marxist-Leninist Party,169,0.41,0,45.852553,-75.1414806
2004-06-28,Gen,38,Quebec,pierrefonds,Patry,Bernard,M,physician,Liberal,29601,63.57,1,45.4955083,-73.8471749
2004-06-28,Gen,38,Quebec,pierrefonds,Brunet,Marie-Hélène,F,student,Bloc Québécois,7426,15.95,0,45.4955083,-73.8471749
2004-06-28,Gen,38,Quebec,pierrefonds,Paine,Andrea,F,communications specialist,Conservative Party of Canada,5010,10.76,0,45.4955083,-73.8471749
2004-06-28,Gen,38,Quebec,pierrefonds,Lustgarten,Danielle,F,researcher,New Democratic Party,2545,5.47,0,45.4955083,-73.8471749
2004-06-28,Gen,38,Quebec,pierrefonds,Kouretas,Theodore,,professor,Green Party of Canada,1401,3.01,0,45.4955083,-73.8471749
2004-06-28,Gen,38,Quebec,pierrefonds,Labrecque,Jean-François,,band technician,Marijuana Party,511,1.1,0,45.4955083,-73.8471749
2004-06-28,Gen,38,Quebec,pierrefonds,Colly,Garnet,,flight attendant,Marxist-Leninist Party,71,0.15,0,45.4955083,-73.8471749
2004-06-28,Gen,38,Quebec,pontiac,Smith,David,,public servant,Liberal,15358,38.36,1,46.5896034,-77.2781003
2004-06-28,Gen,38,Quebec,pontiac,Leduc,L. Hubert,,retired,Bloc Québécois,11685,29.19,0,46.5896034,-77.2781003
2004-06-28,Gen,38,Quebec,pontiac,Grant,Judith,F,,Conservative Party of Canada,8869,22.15,0,46.5896034,-77.2781003
2004-06-28,Gen,38,Quebec,pontiac,Schwarz,Gretchen,F,teacher,New Democratic Party,2317,5.79,0,46.5896034,-77.2781003
2004-06-28,Gen,38,Quebec,pontiac,Vicente,Thierry,,election organizer,Green Party of Canada,1673,4.18,0,46.5896034,-77.2781003
2004-06-28,Gen,38,Quebec,pontiac,Legros,Benoit,,student,Marxist-Leninist Party,132,0.33,0,46.5896034,-77.2781003
2004-06-28,Gen,38,Quebec,portneuf,Côté,Guy,,communications specialist,Bloc Québécois,18471,42.91,1,46.9943379,-72.0055843
2004-06-28,Gen,38,Quebec,portneuf,Duplain,Claude,M,parliamentarian,Liberal,11863,27.56,0,46.9943379,-72.0055843
2004-06-28,Gen,38,Quebec,portneuf,Bruce,Howard M.,,lawyer,Conservative Party of Canada,9251,21.49,0,46.9943379,-72.0055843
2004-06-28,Gen,38,Quebec,portneuf,Poulin,Pierre,,electronics,Green Party of Canada,1925,4.47,0,46.9943379,-72.0055843
2004-06-28,Gen,38,Quebec,portneuf,Breton,Jean-François,,political scientist,New Democratic Party,1540,3.58,0,46.9943379,-72.0055843
2004-06-28,Gen,38,Quebec,québec,Gagnon,Christiane,F,parliamentarian,Bloc Québécois,24373,50.63,1,46.8259601,-71.2352226
2004-06-28,Gen,38,Quebec,québec,Côté,Jean-Philippe,,,Liberal,12982,26.97,0,46.8259601,-71.2352226
2004-06-28,Gen,38,Quebec,québec,Gaudreault,Pierre,,political consultant,Conservative Party of Canada,5330,11.07,0,46.8259601,-71.2352226
2004-06-28,Gen,38,Quebec,québec,Fiset,Jean-Marie,,,New Democratic Party,2670,5.55,0,46.8259601,-71.2352226
2004-06-28,Gen,38,Quebec,québec,Yaccarini,Antonine,F,sales/student,Green Party of Canada,2046,4.25,0,46.8259601,-71.2352226
2004-06-28,Gen,38,Quebec,québec,Paradis,Pierre-Etienne,,translator/interpreter,Marijuana Party,512,1.06,0,46.8259601,-71.2352226
2004-06-28,Gen,38,Quebec,québec,Bédard,Jean,,union advisor,Marxist-Leninist Party,223,0.46,0,46.8259601,-71.2352226
2004-06-28,Gen,38,Quebec,repentigny,Sauvageau,Benoît,M,parliamentarian,Bloc Québécois,35907,70.06,1,45.7326055,-73.4528307
2004-06-28,Gen,38,Quebec,repentigny,Brien,Lévis,,administrative judge,Liberal,9353,18.25,0,45.7326055,-73.4528307
2004-06-28,Gen,38,Quebec,repentigny,MacKenzie,Allen  F.,,business person,Conservative Party of Canada,2447,4.77,0,45.7326055,-73.4528307
2004-06-28,Gen,38,Quebec,repentigny,Cardinal,André,,radio host,New Democratic Party,1526,2.98,0,45.7326055,-73.4528307
2004-06-28,Gen,38,Quebec,repentigny,Lévêque,Jean-François,,horticulturist,Green Party of Canada,1482,2.89,0,45.7326055,-73.4528307
2004-06-28,Gen,38,Quebec,repentigny,Boudreau,François,,computer programmer,Marijuana Party,539,1.05,0,45.7326055,-73.4528307
2004-06-28,Gen,38,Quebec,richelieu,Plamondon,Louis,M,parliamentarian,Bloc Québécois,31497,64.67,1,45.4418993,-73.2500193
2004-06-28,Gen,38,Quebec,richelieu,Provencher,Ghislaine,F,producer/broker,Liberal,11045,22.68,0,45.4418993,-73.2500193
2004-06-28,Gen,38,Quebec,richelieu,Proulx,Daniel A.,,business person,Conservative Party of Canada,3726,7.65,0,45.4418993,-73.2500193
2004-06-28,Gen,38,Quebec,richelieu,Bussière,Charles,,organizer,New Democratic Party,1017,2.09,0,45.4418993,-73.2500193
2004-06-28,Gen,38,Quebec,richelieu,Bonenfant,Jean-Pierre,,clerk/sales representative,Green Party of Canada,839,1.72,0,45.4418993,-73.2500193
2004-06-28,Gen,38,Quebec,richelieu,Blackburn,Daniel,,television producer,Marijuana Party,580,1.19,0,45.4418993,-73.2500193
2004-06-28,Gen,38,Quebec,richmond,Bellavance,André,,parliamentary assistant,Bloc Québécois,26211,55.55,1,45.6629572,-72.1411906
2004-06-28,Gen,38,Quebec,richmond,St-Pierre,Christine,F,business person,Liberal,12809,27.15,0,45.6629572,-72.1411906
2004-06-28,Gen,38,Quebec,richmond,Poissant,Pierre,,business development consultant,Conservative Party of Canada,4925,10.44,0,45.6629572,-72.1411906
2004-06-28,Gen,38,Quebec,richmond,LaForest,Lucie,F,food technician,Green Party of Canada,1699,3.6,0,45.6629572,-72.1411906
2004-06-28,Gen,38,Quebec,richmond,Noble,Jason,,youth pastoral worker,New Democratic Party,1540,3.26,0,45.6629572,-72.1411906
2004-06-28,Gen,38,Quebec,rimouski,Thibault,Louise,F,retired,Bloc Québécois,22215,57.63,1,48.450155,-68.529968
2004-06-28,Gen,38,Quebec,rimouski,Roy,Côme,,teacher (retired),Liberal,9161,23.77,0,48.450155,-68.529968
2004-06-28,Gen,38,Quebec,rimouski,Quimper,Denis,,computer network manager,Conservative Party of Canada,3445,8.94,0,48.450155,-68.529968
2004-06-28,Gen,38,Quebec,rimouski,Caron,Guy,,economist,New Democratic Party,2717,7.05,0,48.450155,-68.529968
2004-06-28,Gen,38,Quebec,rimouski,Delaunière,Marjolaine,F,chef,Green Party of Canada,1008,2.62,0,48.450155,-68.529968
2004-06-28,Gen,38,Quebec,rivière-des-mille-îles,Perron,Gilles,M,parliamentarian,Bloc Québécois,27993,61.39,1,45.6568853,-73.7642947
2004-06-28,Gen,38,Quebec,rivière-des-mille-îles,Savignac,Yolaine,F,administrator,Liberal,11025,24.18,0,45.6568853,-73.7642947
2004-06-28,Gen,38,Quebec,rivière-des-mille-îles,Gauthier,Érick,,education advisor,Conservative Party of Canada,3064,6.72,0,45.6568853,-73.7642947
2004-06-28,Gen,38,Quebec,rivière-des-mille-îles,Bédard,Marie Martine,F,artist,Green Party of Canada,1961,4.3,0,45.6568853,-73.7642947
2004-06-28,Gen,38,Quebec,rivière-des-mille-îles,Du Cap,Nicolas,,student journalist,New Democratic Party,1559,3.42,0,45.6568853,-73.7642947
2004-06-28,Gen,38,Quebec,rivière-du-loup,Crête,Paul,M,parliamentarian,Bloc Québécois,25327,57.13,1,47.8358164,-69.5368025
2004-06-28,Gen,38,Quebec,rivière-du-loup,Mignault,Isabelle,F,political consultant,Liberal,13124,29.61,0,47.8358164,-69.5368025
2004-06-28,Gen,38,Quebec,rivière-du-loup,Drolet,Marc-André,,parts clerk,Conservative Party of Canada,4040,9.11,0,47.8358164,-69.5368025
2004-06-28,Gen,38,Quebec,rivière-du-loup,Clermont,André,,teacher (retired),Green Party of Canada,962,2.17,0,47.8358164,-69.5368025
2004-06-28,Gen,38,Quebec,rivière-du-loup,Garon,Frédérick,,professional/customer service,New Democratic Party,876,1.98,0,47.8358164,-69.5368025
2004-06-28,Gen,38,Quebec,rivière-du-nord,Guay,Monique,F,parliamentarian,Bloc Québécois,29204,66.33,1,45.8400098,-74.0026536
2004-06-28,Gen,38,Quebec,rivière-du-nord,Auclair,Lorraine,F,accountant,Liberal,9509,21.6,0,45.8400098,-74.0026536
2004-06-28,Gen,38,Quebec,rivière-du-nord,Brousseau,Catherine,F,business person,Conservative Party of Canada,2435,5.53,0,45.8400098,-74.0026536
2004-06-28,Gen,38,Quebec,rivière-du-nord,Côté,François,,lawyer,New Democratic Party,1290,2.93,0,45.8400098,-74.0026536
2004-06-28,Gen,38,Quebec,rivière-du-nord,Poirier,Marcel,,educator,Green Party of Canada,1129,2.56,0,45.8400098,-74.0026536
2004-06-28,Gen,38,Quebec,rivière-du-nord,Marcoux,Christian,,retailer,Marijuana Party,459,1.04,0,45.8400098,-74.0026536
2004-06-28,Gen,38,Quebec,roberval,Gauthier,Michel,M,parliamentarian,Bloc Québécois,20655,59.41,1,48.514785,-72.224808
2004-06-28,Gen,38,Quebec,roberval,Mallette,Michel,,executive director,Liberal,8064,23.19,0,48.514785,-72.224808
2004-06-28,Gen,38,Quebec,roberval,Lavoie,Ghislain,,retailer,Conservative Party of Canada,3011,8.66,0,48.514785,-72.224808
2004-06-28,Gen,38,Quebec,roberval,Tremblay,Isabelle,F,student,New Democratic Party,1777,5.11,0,48.514785,-72.224808
2004-06-28,Gen,38,Quebec,roberval,Gauthier,Marc-André,,student,Green Party of Canada,1260,3.62,0,48.514785,-72.224808
2004-06-28,Gen,38,Quebec,rosemont,Bigras,Bernard,M,parliamentarian,Bloc Québécois,31224,61.8,1,45.5315669,-73.5974076
2004-06-28,Gen,38,Quebec,rosemont,Bolduc,Christian,,lawyer,Liberal,11572,22.9,0,45.5315669,-73.5974076
2004-06-28,Gen,38,Quebec,rosemont,Beauchamp,Benoit,,teacher,New Democratic Party,3876,7.67,0,45.5315669,-73.5974076
2004-06-28,Gen,38,Quebec,rosemont,Chevalier,François,,translator,Green Party of Canada,2145,4.25,0,45.5315669,-73.5974076
2004-06-28,Gen,38,Quebec,rosemont,Sauvé,Michel,,marketing consultant,Conservative Party of Canada,1561,3.09,0,45.5315669,-73.5974076
2004-06-28,Gen,38,Quebec,rosemont,Higham,Kenneth,,worker,Communist Party of Canada,145,0.29,0,45.5315669,-73.5974076
2004-06-28,Gen,38,Quebec,saint-bruno,Lavallée,Carole,F,communicator,Bloc Québécois,28050,55.11,1,48.4719308,-71.653028
2004-06-28,Gen,38,Quebec,saint-bruno,Savard,Marc,,lawyer,Liberal,15457,30.37,0,48.4719308,-71.653028
2004-06-28,Gen,38,Quebec,saint-bruno,Mongeau,Jean-François,,retirement and benefits advisor,Conservative Party of Canada,3189,6.27,0,48.4719308,-71.653028
2004-06-28,Gen,38,Quebec,saint-bruno,Henretta,Marie,F,teacher,New Democratic Party,2253,4.43,0,48.4719308,-71.653028
2004-06-28,Gen,38,Quebec,saint-bruno,Crawford,Janis,F,communications officer,Green Party of Canada,1349,2.65,0,48.4719308,-71.653028
2004-06-28,Gen,38,Quebec,saint-bruno,Vachon,David,,student,Marijuana Party,596,1.17,0,48.4719308,-71.653028
2004-06-28,Gen,38,Quebec,saint-hyacinthe,Loubier,Yvan,M,economist,Bloc Québécois,29789,62.4,1,45.627484,-72.940636
2004-06-28,Gen,38,Quebec,saint-hyacinthe,Gaudette,Michel,,lawyer,Liberal,10558,22.12,0,45.627484,-72.940636
2004-06-28,Gen,38,Quebec,saint-hyacinthe,Champagne,Andrée,F,actor,Conservative Party of Canada,5240,10.98,0,45.627484,-72.940636
2004-06-28,Gen,38,Quebec,saint-hyacinthe,Chevrier,Joëlle,F,executive secretary,New Democratic Party,1204,2.52,0,45.627484,-72.940636
2004-06-28,Gen,38,Quebec,saint-hyacinthe,Godbout,Bruno,,student,Green Party of Canada,948,1.99,0,45.627484,-72.940636
2004-06-28,Gen,38,Quebec,saint-jean,Bachand,Claude,M,educator,Bloc Québécois,29485,60.11,1,46.9206187,-70.8902398
2004-06-28,Gen,38,Quebec,saint-jean,Fecteau,Michel,,sales director,Liberal,12729,25.95,0,46.9206187,-70.8902398
2004-06-28,Gen,38,Quebec,saint-jean,Khoury,Joseph,,business person,Conservative Party of Canada,3856,7.86,0,46.9206187,-70.8902398
2004-06-28,Gen,38,Quebec,saint-jean,Trépanier,Jonathan,,student,New Democratic Party,1687,3.44,0,46.9206187,-70.8902398
2004-06-28,Gen,38,Quebec,saint-jean,Genest,Claude,,ecologist,Green Party of Canada,1298,2.65,0,46.9206187,-70.8902398
2004-06-28,Gen,38,Quebec,saint-lambert,Kotto,Maka,,artist,Bloc Québécois,22024,48.84,1,45.5016203,-73.5102981
2004-06-28,Gen,38,Quebec,saint-lambert,Thibeault,Yolande,F,parliamentarian,Liberal,16654,36.93,0,45.5016203,-73.5102981
2004-06-28,Gen,38,Quebec,saint-lambert,Clune,Patrick,,business person,Conservative Party of Canada,2739,6.07,0,45.5016203,-73.5102981
2004-06-28,Gen,38,Quebec,saint-lambert,Garcia,Monique,F,student,New Democratic Party,2130,4.72,0,45.5016203,-73.5102981
2004-06-28,Gen,38,Quebec,saint-lambert,Joubert,Diane,F,occupational therapist,Green Party of Canada,1404,3.11,0,45.5016203,-73.5102981
2004-06-28,Gen,38,Quebec,saint-lambert,Fournier,Normand,,prospector,Marxist-Leninist Party,145,0.32,0,45.5016203,-73.5102981
2004-06-28,Gen,38,Quebec,saint-laurent,Dion,Stéphane,M,parliamentarian,Liberal,28107,66.82,1,45.5032702,-73.7254477
2004-06-28,Gen,38,Quebec,saint-laurent,Fayad,William,,teacher,Bloc Québécois,7261,17.26,0,45.5032702,-73.7254477
2004-06-28,Gen,38,Quebec,saint-laurent,Mahayni,Zaid,,lawyer,New Democratic Party,2630,6.25,0,45.5032702,-73.7254477
2004-06-28,Gen,38,Quebec,saint-laurent,Rahmé,Marc,,doctor of pharmacology,Conservative Party of Canada,2606,6.2,0,45.5032702,-73.7254477
2004-06-28,Gen,38,Quebec,saint-laurent,Aladass,Almaz,F,controller/business person/accountant,Green Party of Canada,875,2.08,0,45.5032702,-73.7254477
2004-06-28,Gen,38,Quebec,saint-laurent,Neron,Alex,,video producer,Marijuana Party,298,0.71,0,45.5032702,-73.7254477
2004-06-28,Gen,38,Quebec,saint-laurent,Deschamps,Fernand,,teacher,Marxist-Leninist Party,125,0.3,0,45.5032702,-73.7254477
2004-06-28,Gen,38,Quebec,saint-laurent,Fernandez,Ken,,political consultant,Canadian Action Party,84,0.2,0,45.5032702,-73.7254477
2004-06-28,Gen,38,Quebec,saint-laurent,Vargas,Nilda,F,worker,Communist Party of Canada,78,0.19,0,45.5032702,-73.7254477
2004-06-28,Gen,38,Quebec,saint-léonard,Pacetti,Massimo,M,parliamentarian,Liberal,25884,63.9,1,45.58671,-73.5969488
2004-06-28,Gen,38,Quebec,saint-léonard,François,Paul-Alexis,,community worker,Bloc Québécois,8852,21.85,0,45.58671,-73.5969488
2004-06-28,Gen,38,Quebec,saint-léonard,Colella,Laura,F,student,New Democratic Party,2422,5.98,0,45.58671,-73.5969488
2004-06-28,Gen,38,Quebec,saint-léonard,Eslami,Payam,,financial services director,Conservative Party of Canada,2138,5.28,0,45.58671,-73.5969488
2004-06-28,Gen,38,Quebec,saint-léonard,Fellicetti,Ricardo,,mechanic,Green Party of Canada,944,2.33,0,45.58671,-73.5969488
2004-06-28,Gen,38,Quebec,saint-léonard,Chénier,Stéphane,,social work technician,Marxist-Leninist Party,267,0.66,0,45.58671,-73.5969488
2004-06-28,Gen,38,Quebec,saint-maurice,Gagnon,Marcel,M,parliamentarian,Bloc Québécois,25918,55.29,1,46.468842,-72.531052
2004-06-28,Gen,38,Quebec,saint-maurice,Bilodeau,Marie-Eve,F,public affairs consultant,Liberal,14320,30.55,0,46.468842,-72.531052
2004-06-28,Gen,38,Quebec,saint-maurice,Toupin,Martial,,forestry farmer,Conservative Party of Canada,4129,8.81,0,46.468842,-72.531052
2004-06-28,Gen,38,Quebec,saint-maurice,Allard,Pierre,,lawyer,New Democratic Party,1104,2.36,0,46.468842,-72.531052
2004-06-28,Gen,38,Quebec,saint-maurice,Audette,Pierre,,electrician,Green Party of Canada,855,1.82,0,46.468842,-72.531052
2004-06-28,Gen,38,Quebec,saint-maurice,Giroux,Paul,,,Marijuana Party,547,1.17,0,46.468842,-72.531052
2004-06-28,Gen,38,Quebec,shefford,Vincent,Robert,,union advisor,Bloc Québécois,21968,46.6,1,45.3642563,-72.5645575486166
2004-06-28,Gen,38,Quebec,shefford,St-Jacques,Diane,F,parliamentarian,Liberal,18725,39.72,0,45.3642563,-72.5645575486166
2004-06-28,Gen,38,Quebec,shefford,Parenteau,Jacques,,electrical engineer,Conservative Party of Canada,3732,7.92,0,45.3642563,-72.5645575486166
2004-06-28,Gen,38,Quebec,shefford,Brière,Francine,F,president,Green Party of Canada,1571,3.33,0,45.3642563,-72.5645575486166
2004-06-28,Gen,38,Quebec,shefford,Bisson,Sonia,F,student,New Democratic Party,1146,2.43,0,45.3642563,-72.5645575486166
2004-06-28,Gen,38,Quebec,sherbrooke,Cardin,Serge,M,parliamentarian,Bloc Québécois,29323,58.74,1,45.403271,-71.889038
2004-06-28,Gen,38,Quebec,sherbrooke,Béchard,Bruno-Marie,,engineer,Liberal,15482,31.01,0,45.403271,-71.889038
2004-06-28,Gen,38,Quebec,sherbrooke,Leblanc,Réal,,restaurant manager,Conservative Party of Canada,2142,4.29,0,45.403271,-71.889038
2004-06-28,Gen,38,Quebec,sherbrooke,Champagne,Jeffrey,,student,Green Party of Canada,1509,3.02,0,45.403271,-71.889038
2004-06-28,Gen,38,Quebec,sherbrooke,Dion,Philippe,,student,New Democratic Party,1463,2.93,0,45.403271,-71.889038
2004-06-28,Gen,38,Quebec,terrebonne,Bourgeois,Diane,F,teacher,Bloc Québécois,31288,68.13,1,45.7081005,-73.6515157
2004-06-28,Gen,38,Quebec,terrebonne,Gingras,Pierre,,mayor,Liberal,9048,19.7,0,45.7081005,-73.6515157
2004-06-28,Gen,38,Quebec,terrebonne,Légaré,Patrick,,teacher,Conservative Party of Canada,2582,5.62,0,45.7081005,-73.6515157
2004-06-28,Gen,38,Quebec,terrebonne,Drapeau,Martin,,financial consultant,Green Party of Canada,1554,3.38,0,45.7081005,-73.6515157
2004-06-28,Gen,38,Quebec,terrebonne,Beaudet,Normand,,computer consultant,New Democratic Party,1451,3.16,0,45.7081005,-73.6515157
2004-06-28,Gen,38,Quebec,trois-rivières,Brunelle,Paule,F,executive director,Bloc Québécois,26240,56.51,1,46.3507999,-72.5571257
2004-06-28,Gen,38,Quebec,trois-rivières,Guindon,Jean-Éric,,lawyer,Liberal,12703,27.36,0,46.3507999,-72.5571257
2004-06-28,Gen,38,Quebec,trois-rivières,Mercier,Jean-Guy,,administrator,Conservative Party of Canada,4381,9.43,0,46.3507999,-72.5571257
2004-06-28,Gen,38,Quebec,trois-rivières,Tessier,Marc,,student,New Democratic Party,1635,3.52,0,46.3507999,-72.5571257
2004-06-28,Gen,38,Quebec,trois-rivières,Lavoie,Linda,F,unemployed,Green Party of Canada,1476,3.18,0,46.3507999,-72.5571257
2004-06-28,Gen,38,Quebec,vaudreuil,Faille,Meili,F,consultant/project manager,Bloc Québécois,24675,44.29,1,45.3994227,-74.0514619
2004-06-28,Gen,38,Quebec,vaudreuil,Discepola,Nick,M,parliamentarian,Liberal,21613,38.8,0,45.3994227,-74.0514619
2004-06-28,Gen,38,Quebec,vaudreuil,Ramage,Robert,,senior director,Conservative Party of Canada,4558,8.18,0,45.3994227,-74.0514619
2004-06-28,Gen,38,Quebec,vaudreuil,Markgraf,Bert,,engineer,New Democratic Party,2175,3.9,0,45.3994227,-74.0514619
2004-06-28,Gen,38,Quebec,vaudreuil,Baribeau,Julie,F,political organizer,Green Party of Canada,2103,3.77,0,45.3994227,-74.0514619
2004-06-28,Gen,38,Quebec,vaudreuil,Soucy,Charles,,cook,Marijuana Party,585,1.05,0,45.3994227,-74.0514619
2004-06-28,Gen,38,Quebec,verchères,Bergeron,Stéphane,M,parliamentarian,Bloc Québécois,33333,67.62,1,45.7727845,-73.355442
2004-06-28,Gen,38,Quebec,verchères,Tousignant,Nathalie,F,marketing analyst,Liberal,9958,20.2,0,45.7727845,-73.355442
2004-06-28,Gen,38,Quebec,verchères,Rémillard,Francis,,trainee notary,Conservative Party of Canada,2750,5.58,0,45.7727845,-73.355442
2004-06-28,Gen,38,Quebec,verchères,Vallée,Simon,,student,New Democratic Party,1815,3.68,0,45.7727845,-73.355442
2004-06-28,Gen,38,Quebec,verchères,Morlighem,Philippe,,educator,Green Party of Canada,975,1.98,0,45.7727845,-73.355442
2004-06-28,Gen,38,Quebec,verchères,Drouin,Sébastien,,freelance photographer,Marijuana Party,463,0.94,0,45.7727845,-73.355442
