,Election Date,Province,Riding,lat,lon,Results,Liberal,Conservative,NDP,Green,Bloc,Other
78,1997-06-02,Quebec,VERCHÈRES,45.7727845,-73.35544200000001,[0.2272 0.2221 0.0134 0.     0.5374 0.    ],0.22719999999999999,0.22210000000000002,0.0134,0,0.5374,0
79,1997-06-02,Quebec,VERDUN--SAINT-HENRI,45.460389299999996,-73.56519250000001,[0.4693 0.1581 0.0253 0.     0.3319 0.0154],0.4693,0.15810000000000002,0.0253,0,0.3319,0.0154
80,1997-06-02,Quebec,WESTMOUNT--VILLE-MARIE,45.485732899999995,-73.5963951,[0.601  0.1739 0.0572 0.0167 0.1132 0.038 ],0.601,0.1739,0.0572,0.0167,0.11320000000000001,0.038
81,1998-09-14,Quebec,SHERBROOKE,45.403271000000004,-71.889038,[0.4369 0.0888 0.0198 0.007  0.4429 0.0047],0.43689999999999996,0.0888,0.019799999999999998,0.006999999999999999,0.4429,0.0047
82,1999-11-15,Quebec,HULL--AYLMER,45.437163700000006,-75.7241942,[0.5403 0.092  0.0769 0.0174 0.2548 0.0187],0.5403,0.092,0.07690000000000001,0.0174,0.2548,0.0187
83,1999-11-15,Quebec,MOUNT ROYAL,45.5086157,-73.5903112,[0.9198 0.0377 0.0202 0.     0.0224 0.    ],0.9198000000000001,0.0377,0.0202,0,0.022400000000000003,0
84,2000-11-27,Quebec,ABITIBI--BAIE-JAMES--NUNAVIK,48.717724100000005,-77.91427320000001,[0.4999 0.0578 0.0147 0.     0.4276 0.    ],0.4999,0.057800000000000004,0.0147,0,0.4276,0
85,2000-11-27,Quebec,AHUNTSIC,45.55930765,-73.6527016506777,[0.5389 0.091  0.0188 0.0211 0.3223 0.0079],0.5389,0.091,0.018799999999999997,0.021099999999999997,0.3223,0.0079
86,2000-11-27,Quebec,ANJOU--RIVIÈRE-DES-PRAIRIES,45.6182795,-73.59617259999999,[0.5786 0.083  0.0128 0.     0.3035 0.022 ],0.5786,0.08299999999999999,0.0128,0,0.3035,0.022
87,2000-11-27,Quebec,ARGENTEUIL--PAPINEAU--MIRABEL,45.6945241,-74.4707874,[0.4212 0.0944 0.0109 0.0144 0.432  0.027 ],0.42119999999999996,0.0944,0.0109,0.0144,0.43200000000000005,0.027000000000000003
88,2000-11-27,Quebec,BAS-RICHELIEU--NICOLET--BÉCANCOUR,45.876807299999996,-72.8837724,[0.3104 0.0906 0.0095 0.     0.5692 0.0203],0.3104,0.09059999999999999,0.0095,0,0.5692,0.0203
89,2000-11-27,Quebec,BEAUCE,46.4801868,-70.988292,[0.5601 0.1523 0.0094 0.     0.2651 0.0131],0.5600999999999999,0.1523,0.009399999999999999,0,0.2651,0.0131
90,2000-11-27,Quebec,BEAUHARNOIS--SALABERRY,45.313977799999996,-73.875834,[0.4826 0.0793 0.0142 0.     0.4239 0.    ],0.4826,0.07930000000000001,0.014199999999999999,0,0.4239,0
91,2000-11-27,Quebec,BEAUPORT--MONTMORENCY--CÔTE-DE- BEAUPRÉ--ÎLE-D'ORLÉANS,46.8594456,-71.19324959999999,[0.3643 0.1712 0.0169 0.     0.4155 0.0321],0.3643,0.1712,0.0169,0,0.4155,0.032100000000000004
92,2000-11-27,Quebec,BELLECHASSE--ETCHEMINS--MONTMAGNY--L'ISLET,46.6812885,-70.7482234,[0.4791 0.1465 0.     0.     0.3744 0.    ],0.47909999999999997,0.1465,0,0,0.37439999999999996,0
93,2000-11-27,Quebec,BERTHIER--MONTCALM,46.0886062,-73.20830409999999,[0.3005 0.0877 0.0148 0.     0.5706 0.0264],0.3005,0.0877,0.0148,0,0.5706,0.0264
94,2000-11-27,Quebec,BONAVENTURE--GASPÉ--ÎLES-DE-LA-MADELEINE--PABOK,48.0444351,-65.4925807,[0.5319 0.0212 0.017  0.     0.43   0.    ],0.5318999999999999,0.0212,0.017,0,0.43,0
95,2000-11-27,Quebec,BOURASSA,45.5544766,-73.66815150000001,[0.6222 0.0676 0.018  0.     0.2807 0.0115],0.6222,0.0676,0.018000000000000002,0,0.2807,0.011500000000000002
96,2000-11-27,Quebec,BROME--MISSISQUOI,45.189207,-72.5628566,[0.5026 0.1745 0.0112 0.     0.3117 0.    ],0.5025999999999999,0.1745,0.011200000000000002,0,0.31170000000000003,0
97,2000-11-27,Quebec,BROSSARD--LA PRAIRIE,45.4554829,-73.46789040000002,[0.5269 0.1131 0.0167 0.     0.3294 0.0138],0.5268999999999999,0.1131,0.0167,0,0.32939999999999997,0.0138
98,2000-11-27,Quebec,CHAMBLY,45.447389799999996,-73.2932002,[0.3331 0.1192 0.0147 0.     0.4994 0.0335],0.3331,0.1192,0.0147,0,0.49939999999999996,0.0335
99,2000-11-27,Quebec,CHAMPLAIN,46.441406,-72.343941,[0.4523 0.0576 0.0149 0.     0.4526 0.0226],0.4523,0.0576,0.0149,0,0.4526,0.0226
100,2000-11-27,Quebec,CHARLESBOURG--JACQUES-CARTIER,46.895861100000005,-71.2910300583245,[0.3685 0.2111 0.0175 0.0199 0.3829 0.    ],0.3685,0.2111,0.0175,0.0199,0.3829,0
101,2000-11-27,Quebec,CHARLEVOIX,47.64934470000001,-70.7362215,[0.2793 0.0918 0.0145 0.     0.6144 0.    ],0.2793,0.09179999999999999,0.014499999999999999,0,0.6144,0
102,2000-11-27,Quebec,CHÂTEAUGUAY,45.3619066,-73.7524319,[0.4118 0.0925 0.0112 0.     0.4712 0.0133],0.4118,0.0925,0.011200000000000002,0,0.47119999999999995,0.013300000000000001
103,2000-11-27,Quebec,CHICOUTIMI--LE FJORD,48.337024799999995,-71.1235261355927,[0.4824 0.048  0.0167 0.     0.3617 0.0911],0.4824,0.048,0.0167,0,0.3617,0.0911
104,2000-11-27,Quebec,COMPTON--STANSTEAD,45.243228,-71.827927,[0.4656 0.1177 0.0152 0.     0.3889 0.0125],0.4656,0.1177,0.0152,0,0.3889,0.0125
105,2000-11-27,Quebec,DRUMMOND,45.865091299999996,-72.45271059999999,[0.3421 0.1952 0.0101 0.     0.4527 0.    ],0.3421,0.19519999999999998,0.0101,0,0.45270000000000005,0
106,2000-11-27,Quebec,FRONTENAC--MÉGANTIC,44.6102902,-76.6330415,[0.4595 0.0874 0.0115 0.     0.4227 0.0188],0.4595,0.0874,0.0115,0,0.4227,0.018799999999999997
107,2000-11-27,Quebec,GATINEAU,45.457240999999996,-75.723267,[0.5145 0.1722 0.0349 0.     0.254  0.0244],0.5145000000000001,0.17220000000000002,0.0349,0,0.254,0.024399999999999998
108,2000-11-27,Quebec,HOCHELAGA--MAISONNEUVE,45.540386100000006,-73.5415414291866,[0.3738 0.0753 0.0178 0.     0.492  0.0411],0.3738,0.0753,0.0178,0,0.49200000000000005,0.0411
109,2000-11-27,Quebec,HULL--AYLMER,45.437163700000006,-75.7241942,[0.514  0.1796 0.0349 0.     0.2308 0.0407],0.514,0.17959999999999998,0.0349,0,0.23079999999999998,0.04069999999999999
110,2000-11-27,Quebec,JOLIETTE,46.0528409,-73.4617483,[0.3276 0.1141 0.024  0.     0.522  0.0124],0.3276,0.11410000000000001,0.024,0,0.522,0.0124
111,2000-11-27,Quebec,JONQUIÈRE,48.413538700000004,-71.25392459999999,[0.358  0.106  0.0352 0.     0.5007 0.    ],0.358,0.106,0.0352,0,0.5007,0
112,2000-11-27,Quebec,KAMOURASKA--RIVIÈRE-DU-LOUP--TÉMISCOUATA--LES BASQUES,47.468099200000005,-69.7909498,[0.3034 0.0709 0.0215 0.     0.5999 0.0044],0.3034,0.07089999999999999,0.0215,0,0.5999,0.0044
113,2000-11-27,Quebec,LAC-SAINT-JEAN--SAGUENAY,48.58333595,-72.0048796541929,[0.2331 0.064  0.0129 0.     0.6617 0.0282],0.23309999999999997,0.064,0.0129,0,0.6617000000000001,0.0282
